timenow,id,subcondition,blockname,trial,carspeed,babylocation,responsename,eventname,mobility,clothes
739.529,141,P,6.BabyScene,5,73,Blanket,4,Estimated Speed,crawler,white
742.641,141,P,6.BabyScene,6,44,Blanket,Baby Location: (256.1,B Pressed,crawler,white
745.241,141,P,6.BabyScene,6,44,Blanket,9,Score (Space Pressed),crawler,white
748.764,141,P,6.BabyScene,6,44,Blanket,NA,Car Ends,crawler,white
752.179,141,P,6.BabyScene,6,44,Blanket,4,Estimated Speed,crawler,white
753.471,141,P,6.BabyScene,7,44,Blanket,9,Score (Space Pressed),crawler,white
754.027,141,P,6.BabyScene,7,44,Blanket,9,Score (Space Pressed),crawler,white
754.857,141,P,6.BabyScene,7,44,Blanket,9,Score (Space Pressed),crawler,white
755.135,141,P,6.BabyScene,7,88,Blanket,NA,Car Starts,crawler,white
756.234,141,P,6.BabyScene,7,88,Blanket,Baby Location: (256.8,B Pressed,crawler,white
756.765,141,P,6.BabyScene,7,88,Blanket,10,Score (Space Pressed),crawler,white
757.826,141,P,6.BabyScene,7,88,Blanket,10,Score (Space Pressed),crawler,white
760.714,141,P,6.BabyScene,7,88,Blanket,NA,Car Ends,crawler,white
767.71,141,P,6.BabyScene,7,88,Blanket,4,Estimated Speed,crawler,white
768.44,141,P,6.BabyScene,8,88,Blanket,10,Score (Space Pressed),crawler,white
769.539,141,P,6.BabyScene,8,88,Blanket,10,Score (Space Pressed),crawler,white
770.177,141,P,6.BabyScene,8,88,Blanket,10,Score (Space Pressed),crawler,white
771.454,141,P,6.BabyScene,8,88,Blanket,10,Score (Space Pressed),crawler,white
772.002,141,P,6.BabyScene,8,88,Blanket,10,Score (Space Pressed),crawler,white
772.455,141,P,6.BabyScene,8,88,Blanket,Baby Location: (256.9,B Pressed,crawler,white
773.099,141,P,6.BabyScene,8,88,Blanket,10,Score (Space Pressed),crawler,white
773.529,141,P,6.BabyScene,8,88,Blanket,NA,Car Starts,crawler,white
774.389,141,P,6.BabyScene,8,88,Blanket,11,Score (Space Pressed),crawler,white
774.925,141,P,6.BabyScene,8,88,Blanket,11,Score (Space Pressed),crawler,white
775.46,141,P,6.BabyScene,8,88,Blanket,11,Score (Space Pressed),crawler,white
775.997,141,P,6.BabyScene,8,88,Blanket,11,Score (Space Pressed),crawler,white
776.212,141,P,6.BabyScene,8,88,Blanket,11,Score (Space Pressed),crawler,white
776.637,141,P,6.BabyScene,8,88,Blanket,NA,Car Ends,crawler,white
783.565,141,P,6.BabyScene,8,88,Blanket,11,Score (Space Pressed),crawler,white
785.632,141,P,6.BabyScene,8,88,Blanket,4,Estimated Speed,crawler,white
786.18,141,P,6.BabyScene,9,88,Blanket,11,Score (Space Pressed),crawler,white
786.728,141,P,6.BabyScene,9,88,Blanket,11,Score (Space Pressed),crawler,white
787.275,141,P,6.BabyScene,9,88,Blanket,11,Score (Space Pressed),crawler,white
787.641,141,P,6.BabyScene,9,88,Blanket,11,Score (Space Pressed),crawler,white
788.913,141,P,6.BabyScene,9,88,Blanket,11,Score (Space Pressed),crawler,white
790.692,141,P,6.BabyScene,9,88,Blanket,Baby Location: (255.9,B Pressed,crawler,white
792.624,141,P,6.BabyScene,9,103,Blanket,NA,Car Starts,crawler,white
793.235,141,P,6.BabyScene,9,103,Blanket,12,Score (Space Pressed),crawler,white
802.99,141,P,6.BabyScene,9,103,Blanket,NA,Car Ends,crawler,white
803.725,141,P,6.BabyScene,9,103,Blanket,5,Estimated Speed,crawler,white
805.992,141,P,6.BabyScene,10,103,Blanket,Baby Location: (256.5,B Pressed,crawler,white
807.019,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
808.045,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
808.556,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
809.344,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
809.94,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
810.44,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
811.817,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
812.345,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
812.755,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
812.96,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
813.265,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
813.265,141,P,6.BabyScene,10,103,Blanket,12,Score (Space Pressed),crawler,white
813.466,141,P,6.BabyScene,10,73,Blanket,NA,Car Starts,crawler,white
814.271,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
814.585,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
814.9,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
815.215,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
815.527,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
816.046,141,P,6.BabyScene,10,73,Blanket,Baby Location: (256.2,B Pressed,crawler,white
816.443,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
816.743,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
816.842,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
817.141,141,P,6.BabyScene,10,73,Blanket,NA,Car Ends,crawler,white
817.437,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
817.837,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
820.92,141,P,6.BabyScene,10,73,Blanket,13,Score (Space Pressed),crawler,white
832.941,141,P,6.BabyScene,10,73,Blanket,4,Estimated Speed,crawler,white
834.132,141,P,6.BabyScene,11,103,Blanket,NA,Car Starts,crawler,white
835.223,141,P,6.BabyScene,11,103,Blanket,14,Score (Space Pressed),crawler,white
835.423,141,P,6.BabyScene,11,103,Blanket,14,Score (Space Pressed),crawler,white
835.821,141,P,6.BabyScene,11,103,Blanket,NA,Car Ends,crawler,white
837.512,141,P,6.BabyScene,11,103,Blanket,14,Score (Space Pressed),crawler,white
838.408,141,P,6.BabyScene,11,103,Blanket,4,Estimated Speed,crawler,white
841.091,141,P,6.BabyScene,12,103,Blanket,14,Score (Space Pressed),crawler,white
841.687,141,P,6.BabyScene,12,103,Blanket,14,Score (Space Pressed),crawler,white
842.581,141,P,6.BabyScene,12,103,Blanket,14,Score (Space Pressed),crawler,white
845.76,141,P,6.BabyScene,12,103,Blanket,14,Score (Space Pressed),crawler,white
846.556,141,P,6.BabyScene,12,103,Blanket,14,Score (Space Pressed),crawler,white
847.349,141,P,6.BabyScene,12,59,Blanket,NA,Car Starts,crawler,white
848.244,141,P,6.BabyScene,12,59,Blanket,15,Score (Space Pressed),crawler,white
848.741,141,P,6.BabyScene,12,59,Blanket,15,Score (Space Pressed),crawler,white
849.137,141,P,6.BabyScene,12,59,Blanket,15,Score (Space Pressed),crawler,white
850.131,141,P,6.BabyScene,12,59,Blanket,15,Score (Space Pressed),crawler,white
850.827,141,P,6.BabyScene,12,59,Blanket,15,Score (Space Pressed),crawler,white
850.827,141,P,6.BabyScene,12,59,Blanket,15,Score (Space Pressed),crawler,white
851.225,141,P,6.BabyScene,12,59,Blanket,NA,Car Ends,crawler,white
869.897,141,P,6.BabyScene,,,Blanket,,Start New Block,precrawler,
875.708,141,P,6.BabyScene,1,0,Blanket,15,Score (Space Pressed),precrawler,
878.158,141,P,6.BabyScene,1,88,Blanket,NA,Car Starts,precrawler,
878.738,141,P,6.BabyScene,1,88,Blanket,16,Score (Space Pressed),precrawler,
880.53,141,P,6.BabyScene,1,88,Blanket,NA,Car Ends,precrawler,
882.43,141,P,6.BabyScene,1,88,Blanket,4,Estimated Speed,precrawler,
883.875,141,P,6.BabyScene,2,88,Blanket,16,Score (Space Pressed),precrawler,
884.524,141,P,6.BabyScene,2,88,Blanket,16,Score (Space Pressed),precrawler,
892.693,141,P,6.BabyScene,2,88,Blanket,16,Score (Space Pressed),precrawler,
895.011,141,P,6.BabyScene,2,103,Blanket,NA,Car Starts,precrawler,
895.454,141,P,6.BabyScene,2,103,Blanket,17,Score (Space Pressed),precrawler,
895.566,141,P,6.BabyScene,2,103,Blanket,17,Score (Space Pressed),precrawler,
896.008,141,P,6.BabyScene,2,103,Blanket,17,Score (Space Pressed),precrawler,
900.226,141,P,6.BabyScene,2,103,Blanket,17,Score (Space Pressed),precrawler,
902.712,141,P,6.BabyScene,2,103,Blanket,5,Estimated Speed,precrawler,
908.071,141,P,6.BabyScene,3,103,Blanket,17,Score (Space Pressed),precrawler,
910.768,141,P,6.BabyScene,3,73,Blanket,NA,Car Starts,precrawler,
911.719,141,P,6.BabyScene,3,73,Blanket,18,Score (Space Pressed),precrawler,
914.561,141,P,6.BabyScene,3,73,Blanket,NA,Car Ends,precrawler,
918.555,141,P,6.BabyScene,3,73,Blanket,4,Estimated Speed,precrawler,
921.069,141,P,6.BabyScene,4,73,Blanket,18,Score (Space Pressed),precrawler,
923.207,141,P,6.BabyScene,4,73,Blanket,18,Score (Space Pressed),precrawler,
924.275,141,P,6.BabyScene,4,73,Blanket,18,Score (Space Pressed),precrawler,
924.759,141,P,6.BabyScene,4,73,Blanket,18,Score (Space Pressed),precrawler,
924.955,141,P,6.BabyScene,4,103,Blanket,NA,Car Starts,precrawler,
926.309,141,P,6.BabyScene,4,103,Blanket,19,Score (Space Pressed),precrawler,
926.699,141,P,6.BabyScene,4,103,Blanket,19,Score (Space Pressed),precrawler,
927.087,141,P,6.BabyScene,4,103,Blanket,19,Score (Space Pressed),precrawler,
927.183,141,P,6.BabyScene,4,103,Blanket,19,Score (Space Pressed),precrawler,
927.49,141,P,6.BabyScene,4,103,Blanket,NA,Car Ends,precrawler,
928.153,141,P,6.BabyScene,4,103,Blanket,19,Score (Space Pressed),precrawler,
935.234,141,P,6.BabyScene,4,103,Blanket,19,Score (Space Pressed),precrawler,
937.016,141,P,6.BabyScene,4,103,Blanket,6,Estimated Speed,precrawler,
937.649,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
938.178,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
938.812,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
939.237,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
939.873,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
940.51,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
941.042,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
941.68,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
942.211,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
943.167,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
943.695,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
946.013,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
946.983,141,P,6.BabyScene,5,103,Blanket,19,Score (Space Pressed),precrawler,
949.698,141,P,6.BabyScene,5,44,Blanket,NA,Car Starts,precrawler,
950.293,141,P,6.BabyScene,5,44,Blanket,20,Score (Space Pressed),precrawler,
950.787,141,P,6.BabyScene,5,44,Blanket,20,Score (Space Pressed),precrawler,
953.086,141,P,6.BabyScene,5,44,Blanket,20,Score (Space Pressed),precrawler,
956.316,141,P,6.BabyScene,5,44,Blanket,NA,Car Ends,precrawler,
957.38,141,P,6.BabyScene,5,44,Blanket,4,Estimated Speed,precrawler,
962.099,141,P,6.BabyScene,6,44,Blanket,20,Score (Space Pressed),precrawler,
963.639,141,P,6.BabyScene,6,44,Blanket,20,Score (Space Pressed),precrawler,
963.992,141,P,6.BabyScene,6,44,Blanket,20,Score (Space Pressed),precrawler,
964.557,141,P,6.BabyScene,6,44,Blanket,20,Score (Space Pressed),precrawler,
965.008,141,P,6.BabyScene,6,44,Blanket,20,Score (Space Pressed),precrawler,
965.676,141,P,6.BabyScene,6,44,Blanket,20,Score (Space Pressed),precrawler,
966.232,141,P,6.BabyScene,6,44,Blanket,20,Score (Space Pressed),precrawler,
966.788,141,P,6.BabyScene,6,44,Blanket,20,Score (Space Pressed),precrawler,
967.6,141,P,6.BabyScene,6,88,Blanket,NA,Car Starts,precrawler,
968.747,141,P,6.BabyScene,6,88,Blanket,21,Score (Space Pressed),precrawler,
969.071,141,P,6.BabyScene,6,88,Blanket,21,Score (Space Pressed),precrawler,
969.398,141,P,6.BabyScene,6,88,Blanket,21,Score (Space Pressed),precrawler,
970.06,141,P,6.BabyScene,6,88,Blanket,21,Score (Space Pressed),precrawler,
970.06,141,P,6.BabyScene,6,88,Blanket,21,Score (Space Pressed),precrawler,
970.281,141,P,6.BabyScene,6,88,Blanket,NA,Car Ends,precrawler,
973.158,141,P,6.BabyScene,6,88,Blanket,21,Score (Space Pressed),precrawler,
978.866,141,P,6.BabyScene,6,88,Blanket,4,Estimated Speed,precrawler,
985.494,141,P,6.BabyScene,7,88,Blanket,Baby Location: (256.0,B Pressed,precrawler,
986.552,141,P,6.BabyScene,7,44,Blanket,NA,Car Starts,precrawler,
987.172,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
987.478,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
987.857,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
988.09,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
988.268,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
988.677,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
989.03,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
989.321,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
989.615,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
989.851,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
990.143,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
990.436,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
991.373,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
992.363,141,P,6.BabyScene,7,44,Blanket,NA,Car Ends,precrawler,
994.11,141,P,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),precrawler,
995.309,141,P,6.BabyScene,7,44,Blanket,4,Estimated Speed,precrawler,
995.636,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
995.972,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
996.193,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
996.307,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
996.53,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
996.752,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
996.975,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
997.198,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
997.534,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
997.756,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
997.98,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
998.204,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
998.428,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
998.763,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
998.985,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
999.317,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
999.541,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
999.877,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
1000.098,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
1000.319,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
1000.655,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
1000.655,141,P,6.BabyScene,8,44,Blanket,22,Score (Space Pressed),precrawler,
1000.99,141,P,6.BabyScene,8,59,Blanket,NA,Car Starts,precrawler,
1001.434,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1001.656,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1001.993,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1002.212,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1002.435,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1002.659,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1002.88,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1003.104,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1003.327,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1003.547,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1003.772,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1003.881,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1004.217,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1005.435,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1005.888,141,P,6.BabyScene,8,59,Blanket,NA,Car Ends,precrawler,
1006.227,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1006.56,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1008.111,141,P,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),precrawler,
1008.774,141,P,6.BabyScene,8,59,Blanket,4,Estimated Speed,precrawler,
1009.119,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1009.363,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1009.731,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1009.97,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1010.212,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1010.336,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1010.578,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1010.818,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1011.062,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1011.302,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1011.546,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1011.788,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1012.154,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1012.393,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1012.637,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1012.878,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1013.123,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1013.363,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1013.728,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1014.091,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1014.335,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1014.82,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1015.885,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1016.235,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1016.348,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1017.389,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1018.079,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1018.31,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1022.039,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1022.145,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1022.249,141,P,6.BabyScene,9,59,Blanket,23,Score (Space Pressed),precrawler,
1022.457,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1022.661,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1022.867,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1023.176,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1023.381,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1023.588,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1023.693,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1023.9,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1024.103,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1024.311,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1024.416,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1024.625,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1024.827,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1025.033,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1025.14,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1025.864,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1025.967,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1026.597,141,P,6.BabyScene,9,59,Blanket,24,Score (Space Pressed),precrawler,
1030.123,141,P,6.BabyScene,9,59,Blanket,NA,Car Ends,precrawler,
1035.609,141,P,6.BabyScene,9,59,Blanket,4,Estimated Speed,precrawler,
1039.316,141,P,6.BabyScene,10,59,Blanket,Baby Location: (256.2,B Pressed,precrawler,
1039.316,141,P,6.BabyScene,10,59,Blanket,Baby Location: (256.2,B Pressed,precrawler,
1039.676,141,P,6.BabyScene,10,73,Blanket,NA,Car Starts,precrawler,
1039.856,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1040.038,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1040.314,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1040.492,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1040.676,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1040.858,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1041.05,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1041.256,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1041.48,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1041.701,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1041.81,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1042.017,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1042.22,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1042.426,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1042.633,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
1042.84,141,P,6.BabyScene,10,73,Blanket,25,Score (Space Pressed),precrawler,
